params	total_open	total_closed	total_won	total_lost	win_streak	lose_streak	pnl_net	strike_rate	cagr	sharpe	sortino	volatility	avg_win	avg_loss	max_drawdown
{'period': 12, 'multiplier': 2.900000000000001, 'length': 13, 'mav': 'EMA', 'printlog': False}	0	14	5	9	2	4	10.13	35.7142857142857	23.5428171192783	4.9375533469778	13.7684567248059	0.428486241198634	0.023029563360982	-0.015115144520239	-0.038364411047993
{'period': 18, 'multiplier': 4.000000000000002, 'length': 55, 'mav': 'EMA', 'printlog': False}	0	5	3	2	2	1	10.12	60	23.5283306166773	4.81684105086901	13.2678589004408	0.440091664291846	0.033742044505527	-0.013552981698801	-0.043580736186341
{'period': 14, 'multiplier': 2.0, 'length': 13, 'mav': 'EMA', 'printlog': False}	0	17	6	11	2	5	10.12	35.2941176470588	23.5262087632801	5.1800903721275	18.4266833919133	0.406714991890403	0.030269287687247	-0.00850360947198	-0.033264474942563
{'period': 6, 'multiplier': 2.3000000000000003, 'length': 13, 'mav': 'EMA', 'printlog': False}	0	16	6	10	2	5	10.11	37.5	23.4211645184247	5.1100192374854	16.7219367937646	0.412168735322945	0.03142850957803	-0.009474629675419	-0.034739797885231
{'period': 8, 'multiplier': 3.000000000000001, 'length': 3, 'mav': 'EMA', 'printlog': False}	0	22	9	13	2	5	10.1	40.9090909090909	23.3432264724808	6.00774464900238	19.1094810662886	0.346573628986425	0.019952977483011	-0.010130497916357	-0.019138136546706
{'period': 2, 'multiplier': 3.8000000000000016, 'length': 21, 'mav': 'EMA', 'printlog': False}	0	13	5	8	2	4	10.1	38.4615384615385	23.3382455120275	4.76642977020387	12.3943827670666	0.444070775572864	0.033664779065764	-0.011255314580454	-0.044012424720143
{'period': 2, 'multiplier': 3.100000000000001, 'length': 13, 'mav': 'EMA', 'printlog': False}	0	16	7	9	2	3	10.09	43.75	23.2957601069157	4.94103789735937	15.2810888931885	0.426700062428572	0.031915656602784	-0.009863514000216	-0.03342973160873
{'period': 16, 'multiplier': 4.000000000000002, 'length': 34, 'mav': 'EMA', 'printlog': False}	0	7	3	4	2	2	10.09	42.8571428571429	23.2901537987461	6.00565006377173	17.0366614731594	0.346512727735685	0.023657013340319	-0.008569042813873	-0.035636831318778
{'period': 16, 'multiplier': 4.000000000000002, 'length': 55, 'mav': 'EMA', 'printlog': False}	0	5	3	2	2	1	10.09	60	23.2846584076675	4.85634493176489	13.6152252771907	0.434757225226023	0.032798814300376	-0.015863624455535	-0.042117050507452
{'period': 8, 'multiplier': 3.4000000000000012, 'length': 13, 'mav': 'EMA', 'printlog': False}	0	13	6	7	2	3	10.08	46.1538461538462	23.2363914257969	4.83263880460616	12.2795714969708	0.436847351813448	0.023289122141706	-0.015623517747233	-0.045040936149639
{'period': 14, 'multiplier': 2.0, 'length': 34, 'mav': 'EMA', 'printlog': False}	0	12	4	8	2	4	10.07	33.3333333333333	23.1462780151068	4.83326631138704	12.9887915716953	0.436227846287488	0.032838402678859	-0.010631959743889	-0.048588421593852
{'period': 4, 'multiplier': 3.300000000000001, 'length': 8, 'mav': 'EMA', 'printlog': False}	0	15	6	9	2	4	10.07	40	23.1312404951608	5.21893079607986	16.7460015224625	0.401369158899205	0.030473116896656	-0.01052342295403	-0.025285195037145
{'period': 4, 'multiplier': 3.000000000000001, 'length': 8, 'mav': 'EMA', 'printlog': False}	0	16	6	10	2	4	10.07	37.5	23.1274287678576	5.25639168886059	17.654330678737	0.398261905757365	0.029329617144571	-0.009392278369211	-0.023896480448008
{'period': 16, 'multiplier': 2.900000000000001, 'length': 13, 'mav': 'EMA', 'printlog': False}	0	13	5	8	2	4	10.06	38.4615384615385	23.0534559388561	4.86568236908221	13.0107901349642	0.43250948662558	0.023306193154356	-0.015732816787565	-0.04660984022017
{'period': 2, 'multiplier': 2.900000000000001, 'length': 13, 'mav': 'EMA', 'printlog': False}	0	16	7	9	2	3	10.05	43.75	23.0127201354468	5.11417013354065	16.7711157942378	0.40953906225699	0.031012813484042	-0.009221372818345	-0.03404140569644
{'period': 14, 'multiplier': 2.5000000000000004, 'length': 13, 'mav': 'EMA', 'printlog': False}	0	15	6	9	2	5	10.05	40	23.0007487547089	4.97794307230367	15.0496010749665	0.421596897100538	0.026715414932602	-0.012071018364585	-0.042757185799181
{'period': 4, 'multiplier': 3.100000000000001, 'length': 13, 'mav': 'EMA', 'printlog': False}	0	14	6	8	2	3	10.05	42.8571428571429	22.9689341127277	4.83521122999943	12.1487169466208	0.435004067510193	0.022887744185466	-0.015013831463604	-0.040226904637469
{'period': 2, 'multiplier': 3.4000000000000012, 'length': 8, 'mav': 'EMA', 'printlog': False}	0	17	7	10	2	4	10.04	41.1764705882353	22.9503108725336	5.12685015444064	16.5260536984974	0.408098721187939	0.025516159138556	-0.010693095806749	-0.029473743287569
{'period': 6, 'multiplier': 3.100000000000001, 'length': 8, 'mav': 'EMA', 'printlog': False}	0	15	7	8	2	3	10.02	46.6666666666667	22.7907114466113	5.19887044229021	16.5524438794838	0.401159522717092	0.030326334852471	-0.010463702611546	-0.023841548602177
{'period': 18, 'multiplier': 2.900000000000001, 'length': 13, 'mav': 'EMA', 'printlog': False}	0	13	5	8	2	4	10.02	38.4615384615385	22.7715263197042	4.84581405210326	12.8924168973002	0.432752367530314	0.023294611464654	-0.015800837876724	-0.046876083286701
{'period': 4, 'multiplier': 3.7000000000000015, 'length': 5, 'mav': 'EMA', 'printlog': False}	0	15	5	10	2	4	10.01	33.3333333333333	22.7171321720517	4.92938278378552	14.4148924016012	0.424463732887626	0.033029207085698	-0.010918432752069	-0.027985642274404
{'period': 6, 'multiplier': 2.7000000000000006, 'length': 21, 'mav': 'EMA', 'printlog': False}	0	13	4	9	2	4	10.01	30.7692307692308	22.6818407239652	4.62057625852572	11.7895574149241	0.455270331023141	0.026916829007942	-0.012265801640609	-0.044022663760113
{'period': 14, 'multiplier': 3.200000000000001, 'length': 13, 'mav': 'EMA', 'printlog': False}	0	13	5	8	2	4	10	38.4615384615385	22.6439290018064	4.79074931375819	12.0544181424107	0.437413831328769	0.023499821493761	-0.016177782706145	-0.050274879575583
{'period': 2, 'multiplier': 3.6000000000000014, 'length': 55, 'mav': 'EMA', 'printlog': False}	0	8	3	5	2	4	9.99	37.5	22.5841379203299	5.57058082861594	14.1932181884706	0.371661732904283	0.020690236657024	-0.011560631720664	-0.044189193695373
{'period': 4, 'multiplier': 2.8000000000000007, 'length': 21, 'mav': 'EMA', 'printlog': False}	0	14	5	9	2	3	9.99	35.7142857142857	22.5535785104944	4.62837142812859	11.4197567210791	0.453633519113328	0.023582018459715	-0.016273479700864	-0.042963040045202
{'period': 6, 'multiplier': 2.900000000000001, 'length': 13, 'mav': 'EMA', 'printlog': False}	0	14	5	9	2	4	9.99	35.7142857142857	22.543454732769	4.80089653580523	12.0451641612469	0.435797682843109	0.023000182611374	-0.015342943547602	-0.044100522971957
{'period': 4, 'multiplier': 3.200000000000001, 'length': 55, 'mav': 'EMA', 'printlog': False}	0	8	2	6	1	4	9.98	25	22.4871251339704	5.54617142659495	14.7461010674814	0.372881093535575	0.020480216922591	-0.011220588346862	-0.041688745950646
{'period': 12, 'multiplier': 3.200000000000001, 'length': 13, 'mav': 'EMA', 'printlog': False}	0	13	5	8	2	4	9.96	38.4615384615385	22.3651834764897	4.91116504542607	12.7378559622715	0.42409926401402	0.022752954745357	-0.015022176980368	-0.045974758312339
{'period': 4, 'multiplier': 3.5000000000000013, 'length': 55, 'mav': 'EMA', 'printlog': False}	0	7	3	4	2	2	9.95	42.8571428571429	22.3097978426565	5.22490061909909	13.4149696015667	0.396460045769296	0.026434200798034	-0.011992809161564	-0.050203841468718
{'period': 6, 'multiplier': 2.4000000000000004, 'length': 13, 'mav': 'EMA', 'printlog': False}	0	16	6	10	2	5	9.95	37.5	22.2576920136213	5.02338584364788	16.4420326572054	0.413144062819351	0.03130073780665	-0.009612662167812	-0.034692966767397
{'period': 6, 'multiplier': 3.200000000000001, 'length': 13, 'mav': 'EMA', 'printlog': False}	0	14	6	8	2	3	9.94	42.8571428571429	22.2281694876497	4.70145450278471	11.4546768635446	0.443875387039015	0.023724751145716	-0.016674743825599	-0.044677322979113
{'period': 4, 'multiplier': 3.200000000000001, 'length': 21, 'mav': 'EMA', 'printlog': False}	0	12	5	7	2	4	9.94	41.6666666666667	22.2103788900932	4.86148698769138	12.1828600845336	0.427892332312852	0.032341118783865	-0.010441464020905	-0.040678229833342
{'period': 6, 'multiplier': 3.7000000000000015, 'length': 55, 'mav': 'EMA', 'printlog': False}	0	7	4	3	3	2	9.93	57.1428571428571	22.1595982728922	5.17138716491963	12.1090702167893	0.40004517381416	0.02598406738136	-0.011478133455245	-0.053365009412529
{'period': 10, 'multiplier': 3.200000000000001, 'length': 8, 'mav': 'EMA', 'printlog': False}	0	14	5	9	2	4	9.93	35.7142857142857	22.1473248657246	5.06152233048811	14.6679077580216	0.409181655538556	0.030525584045598	-0.009000827286138	-0.035883821226034
{'period': 2, 'multiplier': 3.7000000000000015, 'length': 13, 'mav': 'EMA', 'printlog': False}	0	14	6	8	2	3	9.93	42.8571428571429	22.1449371932054	4.82221256068768	12.6617299652132	0.431228458072378	0.02270434865042	-0.014976951959156	-0.038238594875225
{'period': 14, 'multiplier': 2.6000000000000005, 'length': 13, 'mav': 'EMA', 'printlog': False}	0	15	6	9	2	5	9.93	40	22.1197169504048	4.88549168179921	14.0489974175662	0.424965899867178	0.022910573937989	-0.015377226190893	-0.044667154979576
{'period': 8, 'multiplier': 2.900000000000001, 'length': 13, 'mav': 'EMA', 'printlog': False}	0	14	5	9	2	4	9.93	35.7142857142857	22.1118431221563	4.86109830395703	13.1676214908183	0.427259330647695	0.022687857149692	-0.014978159445754	-0.039459354911796
{'period': 12, 'multiplier': 2.900000000000001, 'length': 55, 'mav': 'EMA', 'printlog': False}	0	7	3	4	2	2	9.92	42.8571428571429	22.1014975055898	5.30751423962791	12.0285148395155	0.388749844850652	0.025833608038875	-0.014187372329766	-0.05091497025702
{'period': 10, 'multiplier': 3.000000000000001, 'length': 3, 'mav': 'EMA', 'printlog': False}	0	22	9	13	2	5	9.91	40.9090909090909	22.0177257155748	5.99187864538426	18.9436969266494	0.341255419446072	0.019434533936924	-0.009668040813419	-0.019426934483346
{'period': 18, 'multiplier': 2.0, 'length': 8, 'mav': 'EMA', 'printlog': False}	0	22	9	13	3	5	9.91	40.9090909090909	22.0171807113626	6.22015739104143	22.8962419552222	0.32807693080044	0.018730421230641	-0.00848430684471	-0.016056005496374
{'period': 4, 'multiplier': 3.6000000000000014, 'length': 21, 'mav': 'EMA', 'printlog': False}	0	11	4	7	2	3	9.9	36.3636363636364	21.962097689319	4.9072408089488	14.5454943339081	0.421976279525657	0.032521928373812	-0.01066716872979	-0.039395304230944
{'period': 12, 'multiplier': 2.8000000000000007, 'length': 13, 'mav': 'EMA', 'printlog': False}	0	14	6	8	2	4	9.9	42.8571428571429	21.946068320121	4.84567229418203	13.1669369133577	0.427703553316006	0.02282332700761	-0.015268069186811	-0.038595434697994
{'period': 2, 'multiplier': 3.6000000000000014, 'length': 21, 'mav': 'EMA', 'printlog': False}	0	14	6	8	2	4	9.9	42.8571428571429	21.9040334261286	4.99095497459151	13.6779435782481	0.413994775943042	0.030752437596786	-0.009228386200117	-0.033393226587318
{'period': 12, 'multiplier': 2.5000000000000004, 'length': 13, 'mav': 'EMA', 'printlog': False}	0	15	6	9	2	5	9.89	40	21.8858324494132	4.91472876370534	14.5176632667963	0.420796161441122	0.026711884757592	-0.012358080773001	-0.043820059978549
{'period': 6, 'multiplier': 3.200000000000001, 'length': 55, 'mav': 'EMA', 'printlog': False}	0	7	4	3	3	2	9.89	57.1428571428571	21.8724333274442	5.08264785102624	11.5952516625033	0.405892299623179	0.026446555733376	-0.012088175218833	-0.054463442736245
{'period': 8, 'multiplier': 2.8000000000000007, 'length': 13, 'mav': 'EMA', 'printlog': False}	0	14	5	9	2	4	9.89	35.7142857142857	21.8318618974609	4.7943505680405	12.6562126535201	0.431971211949501	0.023000077430446	-0.015595118534385	-0.040742316675856
{'period': 12, 'multiplier': 3.200000000000001, 'length': 3, 'mav': 'EMA', 'printlog': False}	0	19	8	11	3	4	9.88	42.1052631578947	21.7711210748452	5.28262490214975	17.3663791770849	0.388669241452611	0.025165594576108	-0.010644486695165	-0.029964672349132
{'period': 14, 'multiplier': 2.8000000000000007, 'length': 13, 'mav': 'EMA', 'printlog': False}	0	14	6	8	2	4	9.87	42.8571428571429	21.7474514800634	4.74705705158998	12.491250473402	0.436108354639145	0.023022581365144	-0.015643907387251	-0.042349092202387
{'period': 12, 'multiplier': 2.4000000000000004, 'length': 21, 'mav': 'EMA', 'printlog': False}	0	13	5	8	2	4	9.87	38.4615384615385	21.6928945580092	4.67383943017582	11.6295530233028	0.443247429195406	0.027205313414994	-0.012916211222778	-0.046029884394161
{'period': 8, 'multiplier': 3.300000000000001, 'length': 8, 'mav': 'EMA', 'printlog': False}	0	14	5	9	2	4	9.86	35.7142857142857	21.6698332682991	5.01328631565801	14.2810371989961	0.410573026959031	0.030525584045598	-0.009102112596475	-0.036489268176995
{'period': 18, 'multiplier': 2.5000000000000004, 'length': 8, 'mav': 'EMA', 'printlog': False}	0	18	8	10	3	3	9.85	44.4444444444444	21.6186861077356	5.70321407053102	22.6746659793745	0.357408340459477	0.023319945462573	-0.008570827162386	-0.021656841884907
{'period': 10, 'multiplier': 3.4000000000000012, 'length': 13, 'mav': 'EMA', 'printlog': False}	0	13	5	8	2	4	9.85	38.4615384615385	21.5852806662694	4.71451566347441	11.7672066733838	0.438376250785354	0.02323404786184	-0.016055634938901	-0.048084916524648
{'period': 16, 'multiplier': 2.3000000000000003, 'length': 8, 'mav': 'EMA', 'printlog': False}	0	19	9	10	2	3	9.85	47.3684210526316	21.5527686290407	6.04863554080625	24.4892159995646	0.335590921322752	0.022435840757865	-0.007590940586726	-0.019569528461345
{'period': 6, 'multiplier': 2.1, 'length': 13, 'mav': 'EMA', 'printlog': False}	0	17	6	11	2	5	9.84	35.2941176470588	21.5209904175416	4.99176241441532	16.2638790497419	0.411532872236038	0.030736933631761	-0.009310346884212	-0.034643565902014
{'period': 6, 'multiplier': 3.5000000000000013, 'length': 8, 'mav': 'EMA', 'printlog': False}	0	14	5	9	2	4	9.84	35.7142857142857	21.4998831543982	5.00145445155398	14.2948829226088	0.410585812300073	0.03055745635328	-0.00916671967001	-0.034400112181731
{'period': 14, 'multiplier': 2.7000000000000006, 'length': 21, 'mav': 'EMA', 'printlog': False}	0	12	5	7	2	4	9.83	41.6666666666667	21.4473441044212	4.70013823717271	11.8319356916324	0.438939671726767	0.032535952720309	-0.010739665878869	-0.048983093712386
{'period': 6, 'multiplier': 4.000000000000002, 'length': 8, 'mav': 'EMA', 'printlog': False}	0	13	5	8	2	3	9.83	38.4615384615385	21.4168881763031	4.98033179366639	14.6428997582005	0.411944118978474	0.022010986570101	-0.014095198010029	-0.035077809971955
{'period': 2, 'multiplier': 2.3000000000000003, 'length': 34, 'mav': 'EMA', 'printlog': False}	0	14	5	9	2	4	9.82	35.7142857142857	21.401866016715	4.79175492523553	13.5697854907735	0.42945758198268	0.032281569877833	-0.01056912185339	-0.037020841945963
{'period': 8, 'multiplier': 2.5000000000000004, 'length': 8, 'mav': 'EMA', 'printlog': False}	0	17	6	11	2	5	9.82	35.2941176470588	21.3750079203768	5.02856532244491	17.2951503863587	0.407381655687782	0.025148276963584	-0.010667977434474	-0.034390438594451
{'period': 18, 'multiplier': 3.200000000000001, 'length': 13, 'mav': 'EMA', 'printlog': False}	0	13	5	8	2	4	9.81	38.4615384615385	21.3395529493673	4.79582537977584	12.1546889220126	0.428703697900331	0.023139436181034	-0.016017964807355	-0.04897255195913
{'period': 8, 'multiplier': 3.100000000000001, 'length': 13, 'mav': 'EMA', 'printlog': False}	0	14	5	9	2	4	9.81	35.7142857142857	21.3375406202462	4.6560676504626	11.3133269544871	0.442747848374948	0.023439288938243	-0.016477518330847	-0.045957608772373
{'period': 8, 'multiplier': 2.900000000000001, 'length': 3, 'mav': 'EMA', 'printlog': False}	0	23	9	14	2	5	9.81	39.1304347826087	21.331376768661	5.90810627428196	18.5519704297529	0.342909089584497	0.019160690012549	-0.009412834382884	-0.019585989301602
{'period': 2, 'multiplier': 3.200000000000001, 'length': 21, 'mav': 'EMA', 'printlog': False}	0	14	6	8	2	3	9.81	42.8571428571429	21.3243901810275	4.67974933618463	11.0165943360178	0.440253418905822	0.023104783737582	-0.015906280530322	-0.041724204116181
{'period': 12, 'multiplier': 2.0, 'length': 13, 'mav': 'EMA', 'printlog': False}	0	17	6	11	2	5	9.81	35.2941176470588	21.2987087682543	5.00356400202039	17.3805556991092	0.409101354150395	0.030269287687247	-0.008978653955208	-0.034786878576094
{'period': 4, 'multiplier': 3.300000000000001, 'length': 55, 'mav': 'EMA', 'printlog': False}	0	8	2	6	1	4	9.81	25	21.2926977679844	5.46366987660067	14.4421886623613	0.372387927568987	0.020317142821334	-0.011333515386521	-0.041980613480816
{'period': 8, 'multiplier': 3.300000000000001, 'length': 55, 'mav': 'EMA', 'printlog': False}	0	7	3	4	2	2	9.81	42.8571428571429	21.280459351678	5.07515149256236	11.2712300862503	0.40300947209272	0.026575582532721	-0.012411326431569	-0.056468023872752
{'period': 2, 'multiplier': 2.7000000000000006, 'length': 34, 'mav': 'EMA', 'printlog': False}	0	12	4	8	2	4	9.8	33.3333333333333	21.2402283059173	5.01778543717786	13.8191572497448	0.407583440735211	0.031393186129448	-0.009929510239968	-0.042959742854417
{'period': 16, 'multiplier': 2.5000000000000004, 'length': 13, 'mav': 'EMA', 'printlog': False}	0	15	6	9	2	5	9.8	40	21.2355133937373	4.83057201360992	14.2444690374218	0.424612620483554	0.026741105381915	-0.012554832733217	-0.045099680659198
{'period': 4, 'multiplier': 2.1, 'length': 34, 'mav': 'EMA', 'printlog': False}	0	13	5	8	2	4	9.79	38.4615384615385	21.1942745363915	4.81707347424064	13.8967694714091	0.425651039295207	0.031228932349391	-0.009751155285827	-0.038255555418991
{'period': 2, 'multiplier': 4.000000000000002, 'length': 13, 'mav': 'EMA', 'printlog': False}	0	14	6	8	2	3	9.79	42.8571428571429	21.1872727771109	4.49261825355271	10.2885474125545	0.45944856865092	0.023373660369115	-0.016330964859168	-0.045433599189166
{'period': 4, 'multiplier': 2.900000000000001, 'length': 3, 'mav': 'EMA', 'printlog': False}	0	23	10	13	3	4	9.79	43.4782608695652	21.1618389882727	6.09907579940608	23.5071364543692	0.330751340845438	0.019252091081135	-0.007740760860526	-0.017298363732992
{'period': 12, 'multiplier': 2.2, 'length': 34, 'mav': 'EMA', 'printlog': False}	0	12	4	8	2	4	9.77	33.3333333333333	21.0371483170841	4.75037994562107	12.327068219602	0.431179904581065	0.032368984019205	-0.010718055161428	-0.050512386543273
{'period': 16, 'multiplier': 2.900000000000001, 'length': 3, 'mav': 'EMA', 'printlog': False}	0	23	12	11	3	5	9.76	52.1739130434783	20.9774609154707	5.96743415926752	19.9536662570505	0.337512815274647	0.021919221390235	-0.007121298972468	-0.019687885802918
{'period': 18, 'multiplier': 2.4000000000000004, 'length': 13, 'mav': 'EMA', 'printlog': False}	0	15	6	9	2	5	9.76	40	20.9633001616692	4.8156220470772	13.7322840668306	0.424291233989497	0.02688370764664	-0.012801151835193	-0.047101937164744
{'period': 8, 'multiplier': 2.4000000000000004, 'length': 5, 'mav': 'EMA', 'printlog': False}	0	24	12	12	3	5	9.74	50	20.8633303569005	6.28630554210675	21.990464674944	0.318981815059585	0.015748953442354	-0.010168365499606	-0.017208673340993
{'period': 18, 'multiplier': 3.100000000000001, 'length': 13, 'mav': 'EMA', 'printlog': False}	0	13	5	8	2	4	9.74	38.4615384615385	20.8162916862392	4.85174243757567	12.3418942711681	0.419971397270732	0.023077276007117	-0.016128172884998	-0.04704704991016
{'period': 18, 'multiplier': 2.6000000000000005, 'length': 5, 'mav': 'EMA', 'printlog': False}	0	22	10	12	3	5	9.73	45.4545454545455	20.7817253312221	5.81441047221038	18.4655866884186	0.345862758148384	0.019260334519805	-0.009765251565307	-0.021300596546351
{'period': 2, 'multiplier': 4.000000000000002, 'length': 8, 'mav': 'EMA', 'printlog': False}	0	15	6	9	2	3	9.72	40	20.7352183668706	4.96355529266914	14.7921440421891	0.409166366769623	0.030897132253168	-0.009629198422389	-0.024045444481705
{'period': 8, 'multiplier': 2.6000000000000005, 'length': 13, 'mav': 'EMA', 'printlog': False}	0	15	6	9	2	4	9.72	40	20.7023907792582	4.79956387631416	13.5871201308633	0.424110476715899	0.022729304466752	-0.015543600392864	-0.036096185808882
{'period': 4, 'multiplier': 3.8000000000000016, 'length': 13, 'mav': 'EMA', 'printlog': False}	0	14	6	8	2	3	9.72	42.8571428571429	20.6928639543108	4.49233343059434	10.4137314958528	0.45594576136927	0.023372599580679	-0.016517997047892	-0.045099092362294
{'period': 10, 'multiplier': 2.8000000000000007, 'length': 13, 'mav': 'EMA', 'printlog': False}	0	14	5	9	2	4	9.72	35.7142857142857	20.686266760474	4.73758679681344	12.698552243634	0.430053710865011	0.022979859648845	-0.015959792688874	-0.039623921162173
{'period': 8, 'multiplier': 3.8000000000000016, 'length': 55, 'mav': 'EMA', 'printlog': False}	0	6	3	3	2	2	9.71	50	20.6565019823045	4.56985333917536	11.3849556169039	0.447154068883035	0.032735425281903	-0.013274201331322	-0.056833256233507
{'period': 8, 'multiplier': 3.5000000000000013, 'length': 8, 'mav': 'EMA', 'printlog': False}	0	14	5	9	2	4	9.71	35.7142857142857	20.6274716434218	4.90513586451919	13.6586953089061	0.413751725128296	0.030740252899261	-0.00950966768642	-0.035606501276818
{'period': 4, 'multiplier': 2.2, 'length': 13, 'mav': 'EMA', 'printlog': False}	0	17	6	11	2	5	9.7	35.2941176470588	20.5521612260654	4.91226474184371	15.7378348658316	0.412563043441186	0.030740645915156	-0.009532928007996	-0.033920497646337
{'period': 4, 'multiplier': 2.5000000000000004, 'length': 34, 'mav': 'EMA', 'printlog': False}	0	12	4	8	2	4	9.69	33.3333333333333	20.5420573501156	4.91425855232362	12.8629437705247	0.412408419094073	0.0314878338854	-0.010155086963363	-0.047642048358069
{'period': 4, 'multiplier': 2.4000000000000004, 'length': 13, 'mav': 'EMA', 'printlog': False}	0	16	6	10	2	5	9.69	37.5	20.5270915184062	4.8836140796332	15.8172927100529	0.41501226162863	0.031320333533724	-0.010014883308977	-0.039000012712643
{'period': 8, 'multiplier': 2.7000000000000006, 'length': 21, 'mav': 'EMA', 'printlog': False}	0	13	4	9	2	4	9.69	30.7692307692308	20.5214125328817	4.53869254111191	11.9428471876725	0.449508573989859	0.022993861134478	-0.015951385414699	-0.044248844560664
{'period': 6, 'multiplier': 2.900000000000001, 'length': 55, 'mav': 'EMA', 'printlog': False}	0	8	2	6	1	4	9.68	25	20.4709655322005	5.72653885603364	16.2887094840077	0.349829109781083	0.019405812203566	-0.010111242902276	-0.037387297041899
{'period': 14, 'multiplier': 3.100000000000001, 'length': 13, 'mav': 'EMA', 'printlog': False}	0	13	5	8	2	4	9.68	38.4615384615385	20.458016748899	4.63291523122048	11.7834816225123	0.439090729566735	0.023370170172116	-0.01668029626671	-0.049206274738582
{'period': 14, 'multiplier': 3.100000000000001, 'length': 55, 'mav': 'EMA', 'printlog': False}	0	7	3	4	2	2	9.68	42.8571428571429	20.4454120431064	5.09976841815112	11.5883851910942	0.395755734414806	0.025574153558417	-0.014334294674878	-0.051943849080421
{'period': 10, 'multiplier': 2.1, 'length': 13, 'mav': 'EMA', 'printlog': False}	0	17	6	11	2	5	9.68	35.2941176470588	20.4383255688678	4.91896105819378	16.1602840131379	0.411201335304403	0.030232999506621	-0.009141123752028	-0.036857216545014
{'period': 18, 'multiplier': 2.5000000000000004, 'length': 13, 'mav': 'EMA', 'printlog': False}	0	15	6	9	2	5	9.67	40	20.3980734932523	4.77206317065868	14.1651954261887	0.424692003412702	0.031725183161302	-0.010353072726807	-0.044663583702971
{'period': 10, 'multiplier': 2.0, 'length': 13, 'mav': 'EMA', 'printlog': False}	0	17	6	11	2	5	9.67	35.2941176470588	20.3797960818821	4.9688826667059	17.182457632411	0.406361222130707	0.03016245797312	-0.009110292492944	-0.03531183243484
{'period': 4, 'multiplier': 2.7000000000000006, 'length': 34, 'mav': 'EMA', 'printlog': False}	0	11	4	7	2	3	9.67	36.3636363636364	20.3572402325988	4.86110345977692	13.8926823109222	0.416019189723274	0.032043981563307	-0.010653220171824	-0.039789486878196
{'period': 12, 'multiplier': 3.000000000000001, 'length': 55, 'mav': 'EMA', 'printlog': False}	0	7	3	4	2	2	9.66	42.8571428571429	20.3266298911729	5.06225284237707	11.3428595217418	0.398173683030498	0.026197028330992	-0.015299639416954	-0.052013917084167
{'period': 4, 'multiplier': 3.8000000000000016, 'length': 5, 'mav': 'EMA', 'printlog': False}	0	15	6	9	2	4	9.65	40	20.2645150329748	4.74159479719829	13.4463202864115	0.426782018846308	0.032780256701503	-0.011256345663162	-0.029376653029972
{'period': 16, 'multiplier': 3.100000000000001, 'length': 13, 'mav': 'EMA', 'printlog': False}	0	13	5	8	2	4	9.65	38.4615384615385	20.2617611435474	4.72832712178014	12.2211147028098	0.428094253897866	0.023031555628543	-0.016207964357289	-0.047172552695503
{'period': 6, 'multiplier': 2.6000000000000005, 'length': 21, 'mav': 'EMA', 'printlog': False}	0	14	6	8	2	3	9.65	42.8571428571429	20.2403572486308	4.5553926460858	10.7625262613409	0.445771569047375	0.027451257932253	-0.013601847352299	-0.044434084659482
{'period': 6, 'multiplier': 3.6000000000000014, 'length': 55, 'mav': 'EMA', 'printlog': False}	0	7	3	4	2	2	9.64	42.8571428571429	20.2091409367411	5.03593140836213	11.9881855229407	0.399630887985129	0.031217601735334	-0.010042336838525	-0.05192600096869
{'period': 8, 'multiplier': 3.000000000000001, 'length': 13, 'mav': 'EMA', 'printlog': False}	0	14	5	9	2	4	9.62	35.7142857142857	20.0850880639112	4.62800707952882	11.9120004467283	0.436958846696071	0.023111884035635	-0.016371408538884	-0.039612017400468
{'period': 2, 'multiplier': 2.8000000000000007, 'length': 13, 'mav': 'EMA', 'printlog': False}	0	16	7	9	2	3	9.62	43.75	20.0767794606522	4.86350727261487	15.3396136741101	0.413877685898853	0.031095551208229	-0.009937585250174	-0.034517918821101
{'period': 2, 'multiplier': 2.0, 'length': 34, 'mav': 'EMA', 'printlog': False}	0	14	5	9	2	4	9.62	35.7142857142857	20.0682107669182	4.78381019872552	11.8401601897297	0.421399191225144	0.021630532651706	-0.013854697036706	-0.04157177338821
{'period': 6, 'multiplier': 3.4000000000000012, 'length': 5, 'mav': 'EMA', 'printlog': False}	0	16	7	9	2	4	9.62	43.75	20.0544936158948	4.9269549325543	15.4651468778183	0.407970993145698	0.024635905268814	-0.01302463531967	-0.02711067365151
{'period': 18, 'multiplier': 2.8000000000000007, 'length': 13, 'mav': 'EMA', 'printlog': False}	0	13	6	7	2	4	9.62	46.1538461538462	20.0462982887073	4.62074581407905	11.7775219241653	0.437430764866253	0.023200660968476	-0.016538580793581	-0.049012312150765
{'period': 18, 'multiplier': 2.7000000000000006, 'length': 55, 'mav': 'EMA', 'printlog': False}	0	7	3	4	2	2	9.61	42.8571428571429	20.0281314705304	5.12015915295998	11.2976029037949	0.391458118811769	0.025831411004148	-0.014886070434382	-0.052321944062869
{'period': 2, 'multiplier': 3.8000000000000016, 'length': 13, 'mav': 'EMA', 'printlog': False}	0	14	6	8	2	3	9.61	42.8571428571429	20.0275439117533	4.61587911646077	11.2807796893055	0.437839737705464	0.022689805786689	-0.015647454154904	-0.042301079070879
